%OpenBCI Raw EXG Data\n%Number of channels = 16\n%Sample Rate = 125.0 Hz\n%Board = LSL_Stream\nSample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
2166,-13.09000015258789,-14.369999885559082,-0.6923999786376953,-11.260000228881836,8.090999603271484,2.9200000762939453,0.49869999289512634,0.5579000115394592,15.239999771118164,32.4900016784668,-1.3320000171661377,-1.6449999809265137,-20.079999923706055,-6.995999813079834,8.494999885559082,-31.559999465942383,0,0,0,0,0,0,0,0,0,0,0,0,0,25.263877,0,2025-05-31 12:10:24.517717,
2167,-13.760000228881836,-20.75,-23.549999237060547,-9.923999786376953,-3.9230000972747803,3.062000036239624,-0.19619999825954437,-1.718000054359436,-10.15999984741211,3.6449999809265137,-22.079999923706055,-27.440000534057617,-35.290000915527344,-6.974999904632568,-43.33000183105469,-74.97000122070312,0,0,0,0,0,0,0,0,0,0,0,0,0,25.309078,0,2025-05-31 12:10:24.562918,
2168,-29.389999389648438,-30.729999542236328,-27.790000915527344,-8.833000183105469,1.5770000219345093,2.127000093460083,-1.968000054359436,2.4839999675750732,-27.549999237060547,-25.850000381469727,-11.520000457763672,-24.920000076293945,-26.690000534057617,0.19949999451637268,-63.5,-89.20999908447266,0,0,0,0,0,0,0,0,0,0,0,0,0,25.309078,0,2025-05-31 12:10:24.562918,
2169,-23.020000457763672,-21.15999984741211,-5.8379998207092285,7.3470001220703125,23.540000915527344,16.940000534057617,12.029999732971191,17.84000015258789,-11.510000228881836,-15.369999885559082,18.40999984741211,-0.607699990272522,-2.49399995803833,-3.244999885559082,-41.119998931884766,-59.04999923706055,0,0,0,0,0,0,0,0,0,0,0,0,0,25.309078,0,2025-05-31 12:10:24.562918,
2170,-0.859499990940094,-1.9630000591278076,4.2220001220703125,12.079999923706055,24.139999389648438,26.469999313354492,20.59000015258789,25.1299991607666,12.279999732971191,57.599998474121094,11.119999885559082,-2.615999937057495,2.127000093460083,-8.336000442504883,-14.140000343322754,-24.40999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,25.309078,0,2025-05-31 12:10:24.562918,
2171,-3.7920000553131104,-6.336999893188477,1.9809999465942383,-12.6899995803833,24.190000534057617,14.170000076293945,5.059000015258789,13.0600004196167,22.0,24.920000076293945,-22.450000762939453,-19.979999542236328,-10.270000457763672,-1.819000005722046,-8.562999725341797,-6.668000221252441,0,0,0,0,0,0,0,0,0,0,0,0,0,25.309078,0,2025-05-31 12:10:24.562918,
2172,-19.329999923706055,-22.920000076293945,-1.9539999961853027,-26.81999969482422,40.209999084472656,9.01099967956543,-3.0250000953674316,-3.119999885559082,-1.4140000343322754,-57.599998474121094,-37.2400016784668,-29.440000534057617,-22.1200008392334,-2.7839999198913574,-25.559999465942383,-8.88700008392334,0,0,0,0,0,0,0,0,0,0,0,0,0,25.356686,0,2025-05-31 12:10:24.610526,
2173,-22.209999084472656,-21.56999969482422,-1.3240000009536743,-10.3100004196167,34.470001220703125,20.100000381469727,7.664999961853027,-4.860000133514404,-27.84000015258789,-13.6899995803833,-51.08000183105469,-43.900001525878906,-28.670000076293945,-5.369999885559082,-55.060001373291016,-29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,25.356686,0,2025-05-31 12:10:24.610526,
2174,-31.190000534057617,-22.889999389648438,-4.840000152587891,-8.593000411987305,21.34000015258789,12.899999618530273,0.11259999871253967,-0.14309999346733093,-22.670000076293945,19.030000686645508,-66.18000030517578,-60.90999984741211,-37.02000045776367,-1.684000015258789,-77.87000274658203,-41.33000183105469,0,0,0,0,0,0,0,0,0,0,0,0,0,25.356686,0,2025-05-31 12:10:24.610526,
2175,-44.5,-37.150001525878906,-18.709999084472656,-23.100000381469727,30.450000762939453,2.5959999561309814,-8.449000358581543,5.6479997634887695,-13.6899995803833,3.006999969482422,-48.599998474121094,-55.04999923706055,-44.16999816894531,-10.59000015258789,-76.9800033569336,-30.06999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,25.356686,0,2025-05-31 12:10:24.610526,
2176,-30.56999969482422,-29.299999237060547,-11.15999984741211,-12.84000015258789,20.43000030517578,22.059999465942383,12.270000457763672,13.579999923706055,-7.374000072479248,54.72999954223633,-28.389999389648438,-32.15999984741211,-38.349998474121094,-21.15999984741211,-58.060001373291016,-29.190000534057617,0,0,0,0,0,0,0,0,0,0,0,0,0,25.356686,0,2025-05-31 12:10:24.610526,
2177,-11.760000228881836,-16.06999969482422,14.0600004196167,-0.9129999876022339,1.7330000400543213,29.020000457763672,17.790000915527344,9.312999725341797,6.4670000076293945,43.9900016784668,-33.34000015258789,-19.979999542236328,-32.75,-20.81999969482422,-43.130001068115234,-63.15999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,25.406656,0,2025-05-31 12:10:24.660496,
2178,-14.720000267028809,-28.309999465942383,15.449999809265137,-5.360000133514404,33.40999984741211,13.670000076293945,5.052000045776367,-3.8959999084472656,-0.6553999781608582,-53.209999084472656,-24.489999771118164,-14.420000076293945,-40.08000183105469,-29.979999542236328,-41.59000015258789,-104.69999694824219,0,0,0,0,0,0,0,0,0,0,0,0,0,25.406656,0,2025-05-31 12:10:24.660496,
2179,-6.380000114440918,-34.06999969482422,6.751999855041504,5.498000144958496,66.1500015258789,25.530000686645508,19.229999542236328,-6.833000183105469,-7.296000003814697,-61.93000030517578,-2.0260000228881836,-7.547999858856201,-47.06999969482422,-50.689998626708984,-49.900001525878906,-120.69999694824219,0,0,0,0,0,0,0,0,0,0,0,0,0,25.406656,0,2025-05-31 12:10:24.660496,
2180,13.8100004196167,-26.479999542236328,12.25,19.600000381469727,51.2599983215332,38.5099983215332,30.0,2.325000047683716,20.540000915527344,-18.34000015258789,2.507999897003174,-9.383999824523926,-44.459999084472656,-57.470001220703125,-59.540000915527344,-109.0999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,25.406656,0,2025-05-31 12:10:24.660496,
2181,11.15999984741211,-24.780000686645508,12.84000015258789,11.390000343322754,38.029998779296875,20.760000228881836,13.649999618530273,13.420000076293945,23.170000076293945,8.380000114440918,3.6050000190734863,-3.9179999828338623,-29.170000076293945,-29.020000457763672,-51.70000076293945,-80.66000366210938,0,0,0,0,0,0,0,0,0,0,0,0,0,25.406656,0,2025-05-31 12:10:24.660496,
2182,3.9159998893737793,-11.0,2.990000009536743,4.315999984741211,31.770000457763672,17.309999465942383,13.90999984741211,15.34000015258789,-6.10699987411499,49.939998626708984,9.133999824523926,17.09000015258789,-7.260000228881836,13.90999984741211,-20.770000457763672,-47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.45279,0,2025-05-31 12:10:24.706630,
2183,8.920999526977539,3.255000114440918,-0.09139999747276306,8.472000122070312,14.600000381469727,27.25,23.899999618530273,9.418999671936035,6.918000221252441,39.400001525878906,5.583000183105469,22.219999313354492,-4.089000225067139,12.789999961853027,11.729999542236328,-19.84000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,25.45279,0,2025-05-31 12:10:24.706630,
2184,-0.08479999750852585,-15.40999984741211,1.5410000085830688,1.9570000171661377,18.459999084472656,8.934000015258789,4.2779998779296875,-2.190999984741211,27.100000381469727,-30.540000915527344,2.493000030517578,11.9399995803833,-19.030000686645508,-24.229999542236328,28.489999771118164,-6.5229997634887695,0,0,0,0,0,0,0,0,0,0,0,0,0,25.45279,0,2025-05-31 12:10:24.706630,
2185,-12.399999618530273,-35.130001068115234,1.871999979019165,-8.23799991607666,38.79999923706055,-6.8979997634887695,-11.5600004196167,-19.809999465942383,14.619999885559082,-45.439998626708984,14.569999694824219,20.31999969482422,-14.420000076293945,-18.209999084472656,30.479999542236328,-3.946000099182129,0,0,0,0,0,0,0,0,0,0,0,0,0,25.45279,0,2025-05-31 12:10:24.706630,
2186,8.298999786376953,-18.34000015258789,12.9399995803833,1.7339999675750732,55.34000015258789,13.9399995803833,8.086000442504883,-16.65999984741211,26.31999969482422,-6.814000129699707,36.75,40.70000076293945,12.520000457763672,27.440000534057617,25.079999923706055,0.19589999318122864,0,0,0,0,0,0,0,0,0,0,0,0,0,25.45279,0,2025-05-31 12:10:24.706630,
2187,34.27000045776367,2.3010001182556152,22.56999969482422,10.699999809265137,63.150001525878906,27.850000381469727,17.030000686645508,5.1519999504089355,33.16999816894531,13.380000114440918,36.810001373291016,33.59000015258789,16.209999084472656,30.59000015258789,14.170000076293945,4.552000045776367,0,0,0,0,0,0,0,0,0,0,0,0,0,25.499038,0,2025-05-31 12:10:24.752878,
2188,19.1200008392334,-3.5460000038146973,4.688000202178955,-3.822000026702881,37.61000061035156,10.789999961853027,-1.4930000305175781,2.247999906539917,-8.57800006866455,19.809999465942383,1.3109999895095825,0.2371000051498413,-8.656999588012695,-6.084000110626221,-9.4350004196167,-8.616999626159668,0,0,0,0,0,0,0,0,0,0,0,0,0,25.499038,0,2025-05-31 12:10:24.752878,
2189,-7.441999912261963,-9.479000091552734,-9.968000411987305,-10.109999656677246,13.229999542236328,7.578999996185303,-0.852400004863739,-4.438000202178955,-27.889999389648438,40.90999984741211,-15.0600004196167,-10.90999984741211,-14.369999885559082,-9.944999694824219,-39.65999984741211,-38.060001373291016,0,0,0,0,0,0,0,0,0,0,0,0,0,25.499038,0,2025-05-31 12:10:24.752878,
2190,-2.0139999389648438,1.6360000371932983,9.678000450134277,2.371000051498413,34.45000076293945,28.579999923706055,19.459999084472656,19.209999084472656,-6.249000072479248,62.83000183105469,10.15999984741211,8.0600004196167,6.261000156402588,16.610000610351562,-52.790000915527344,-58.38999938964844,0,0,0,0,0,0,0,0,0,0,0,0,0,25.499038,0,2025-05-31 12:10:24.752878,
2191,12.819999694824219,14.020000457763672,26.040000915527344,5.822999954223633,40.029998779296875,40.13999938964844,29.290000915527344,28.84000015258789,10.710000038146973,35.77000045776367,21.3799991607666,20.969999313354492,24.190000534057617,25.34000015258789,-37.540000915527344,-45.25,0,0,0,0,0,0,0,0,0,0,0,0,0,25.499038,0,2025-05-31 12:10:24.752878,
2192,17.290000915527344,23.649999618530273,15.890000343322754,5.906000137329102,14.850000381469727,42.13999938964844,32.810001373291016,8.822999954223633,17.459999084472656,-24.280000686645508,15.449999809265137,31.90999984741211,34.290000915527344,19.299999237060547,-1.847000002861023,-2.121999979019165,0,0,0,0,0,0,0,0,0,0,0,0,0,25.545902,0,2025-05-31 12:10:24.799742,
2193,28.65999984741211,28.040000915527344,9.951000213623047,13.970000267028809,28.100000381469727,42.779998779296875,32.0,8.696000099182129,17.40999984741211,-21.90999984741211,26.200000762939453,46.400001525878906,24.170000076293945,7.4039998054504395,29.559999465942383,19.139999389648438,0,0,0,0,0,0,0,0,0,0,0,0,0,25.545902,0,2025-05-31 12:10:24.799742,
2194,38.540000915527344,17.84000015258789,27.729999542236328,20.690000534057617,54.70000076293945,41.09000015258789,29.459999084472656,30.940000534057617,25.920000076293945,19.059999465942383,27.6299991607666,37.40999984741211,-8.251999855041504,-10.279999732971191,27.139999389648438,-20.1299991607666,0,0,0,0,0,0,0,0,0,0,0,0,0,25.545902,0,2025-05-31 12:10:24.799742,
2195,29.829999923706055,6.006999969482422,50.040000915527344,25.520000457763672,48.029998779296875,49.650001525878906,39.5,39.220001220703125,39.7599983215332,18.690000534057617,15.329999923706055,22.1299991607666,-12.90999984741211,-2.365000009536743,4.007999897003174,-65.29000091552734,0,0,0,0,0,0,0,0,0,0,0,0,0,25.545902,0,2025-05-31 12:10:24.799742,
2196,20.84000015258789,8.597000122070312,45.29999923706055,25.219999313354492,46.63999938964844,58.619998931884766,47.45000076293945,35.25,25.760000228881836,31.950000762939453,20.75,23.399999618530273,12.170000076293945,16.829999923706055,-0.3594000041484833,-51.2400016784668,0,0,0,0,0,0,0,0,0,0,0,0,0,25.545902,0,2025-05-31 12:10:24.799742,
2197,22.889999389648438,12.399999618530273,16.84000015258789,19.6200008392334,54.84000015258789,47.08000183105469,35.22999954223633,29.040000915527344,11.029999732971191,39.150001525878906,23.229999542236328,16.280000686645508,8.880000114440918,3.494999885559082,7.909999847412109,-11.010000228881836,0,0,0,0,0,0,0,0,0,0,0,0,0,25.59095,0,2025-05-31 12:10:24.844790,
2198,21.540000915527344,2.174999952316284,-2.2639999389648438,11.829999923706055,41.58000183105469,25.389999389648438,14.039999961853027,12.739999771118164,29.1299991607666,-36.54999923706055,11.989999771118164,4.581999778747559,-7.072000026702881,1.562000036239624,2.4809999465942383,4.410999774932861,0,0,0,0,0,0,0,0,0,0,0,0,0,25.59095,0,2025-05-31 12:10:24.844790,
2199,10.630000114440918,-5.242000102996826,-8.583999633789062,-10.319999694824219,20.020000457763672,7.502999782562256,-3.0339999198913574,0.9230999946594238,40.72999954223633,-54.150001525878906,14.149999618530273,5.363999843597412,4.210999965667725,30.209999084472656,-8.508000373840332,3.624000072479248,0,0,0,0,0,0,0,0,0,0,0,0,0,25.59095,0,2025-05-31 12:10:24.844790,
2200,-5.822999954223633,2.9549999237060547,-18.799999237060547,-32.45000076293945,-1.6430000066757202,-2.5280001163482666,-10.479999542236328,3.5139999389648438,14.710000038146973,32.060001373291016,15.920000076293945,1.5509999990463257,10.59000015258789,21.170000076293945,-12.819999694824219,-6.573999881744385,0,0,0,0,0,0,0,0,0,0,0,0,0,25.59095,0,2025-05-31 12:10:24.844790,
2201,-17.25,4.934999942779541,-27.860000610351562,-27.5,-19.81999969482422,-3.114000082015991,-9.170000076293945,-3.5239999294281006,-12.920000076293945,28.729999542236328,3.3989999294281006,-0.7809000015258789,3.3329999446868896,-4.464000225067139,-13.550000190734863,-26.920000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,25.59095,0,2025-05-31 12:10:24.844790,
2202,-13.489999771118164,-6.59499979019165,-26.010000228881836,-20.34000015258789,-16.950000762939453,-4.10699987411499,-9.906999588012695,-14.039999961853027,-7.304999828338623,-41.970001220703125,-7.298999786376953,2.0810000896453857,2.8259999752044678,2.6080000400543213,-15.520000457763672,-34.779998779296875,0,0,0,0,0,0,0,0,0,0,0,0,0,25.640516,0,2025-05-31 12:10:24.894356,
2203,-10.760000228881836,-16.520000457763672,-19.15999984741211,-29.969999313354492,-10.479999542236328,-9.597000122070312,-14.5,0.3718000054359436,-7.113999843597412,-24.350000381469727,-16.649999618530273,-14.270000457763672,-12.260000228881836,-7.242000102996826,-26.040000915527344,-32.61000061035156,0,0,0,0,0,0,0,0,0,0,0,0,0,25.640516,0,2025-05-31 12:10:24.894356,
2204,-19.479999542236328,-20.549999237060547,-12.1899995803833,-22.93000030517578,-10.220000267028809,-7.876999855041504,-10.550000190734863,25.979999542236328,-32.7599983215332,33.38999938964844,-12.449999809265137,-27.200000762939453,-26.049999237060547,-21.93000030517578,-34.2599983215332,-32.41999816894531,0,0,0,0,0,0,0,0,0,0,0,0,0,25.640516,0,2025-05-31 12:10:24.894356,
2205,-22.280000686645508,-14.109999656677246,-4.039999961853027,3.881999969482422,-0.3377000093460083,-0.9110000133514404,-2.3429999351501465,36.970001220703125,-28.170000076293945,54.119998931884766,7.519000053405762,-19.049999237060547,-11.890000343322754,3.119999885559082,-23.280000686645508,-18.329999923706055,0,0,0,0,0,0,0,0,0,0,0,0,0,25.640516,0,2025-05-31 12:10:24.894356,
2206,-27.290000915527344,-10.90999984741211,-7.2129998207092285,6.808000087738037,-4.409999847412109,-11.09000015258789,-13.300000190734863,27.639999389648438,1.3559999465942383,34.11000061035156,3.3259999752044678,-26.15999984741211,-18.899999618530273,2.9679999351501465,-16.190000534057617,-10.960000038146973,0,0,0,0,0,0,0,0,0,0,0,0,0,25.640516,0,2025-05-31 12:10:24.894356,
2207,-42.7599983215332,-30.719999313354492,-22.3700008392334,-21.110000610351562,-21.389999389648438,-36.54999923706055,-37.709999084472656,9.21500015258789,2.4769999980926514,-17.8700008392334,-12.100000381469727,-35.0099983215332,-46.65999984741211,-24.950000762939453,-29.829999923706055,-39.13999938964844,0,0,0,0,0,0,0,0,0,0,0,0,0,25.686963,0,2025-05-31 12:10:24.940803,
2208,-38.0099983215332,-45.5,-23.010000228881836,-44.61000061035156,-15.359999656677246,-46.810001373291016,-46.310001373291016,4.2270002365112305,-10.600000381469727,-37.439998626708984,-4.276000022888184,-16.5,-40.47999954223633,-16.899999618530273,-32.349998474121094,-58.72999954223633,0,0,0,0,0,0,0,0,0,0,0,0,0,25.686963,0,2025-05-31 12:10:24.940803,
2209,-19.440000534057617,-41.970001220703125,-22.200000762939453,-47.869998931884766,-13.619999885559082,-44.25,-44.810001373291016,6.631999969482422,-9.729999542236328,-11.029999732971191,-3.013000011444092,-6.451000213623047,-28.790000915527344,-16.100000381469727,-13.720000267028809,-42.349998474121094,0,0,0,0,0,0,0,0,0,0,0,0,0,25.686963,0,2025-05-31 12:10:24.940803,
2210,-18.65999984741211,-45.86000061035156,-42.34000015258789,-42.790000915527344,-19.780000686645508,-48.709999084472656,-50.11000061035156,-0.03350000083446503,6.172999858856201,-9.569999694824219,-4.293000221252441,-7.948999881744385,-32.70000076293945,-36.72999954223633,-1.9049999713897705,-30.459999084472656,0,0,0,0,0,0,0,0,0,0,0,0,0,25.686963,0,2025-05-31 12:10:24.940803,
2211,-14.789999961853027,-41.77000045776367,-41.2599983215332,-36.97999954223633,2.428999900817871,-44.2400016784668,-46.040000915527344,2.187999963760376,12.260000228881836,-20.170000076293945,19.5,6.730999946594238,-18.709999084472656,-27.979999542236328,-2.2909998893737793,-33.2400016784668,0,0,0,0,0,0,0,0,0,0,0,0,0,25.686963,0,2025-05-31 12:10:24.940803,
2212,-0.5720999836921692,-21.110000610351562,-15.029999732971191,-32.060001373291016,0.1753000020980835,-32.880001068115234,-35.27000045776367,11.880000114440918,-11.300000190734863,-0.21739999949932098,20.229999542236328,9.295000076293945,-7.673999786376953,-18.770000457763672,-7.881999969482422,-28.81999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,25.731289,0,2025-05-31 12:10:24.985129,
2213,-9.991999626159668,-21.489999771118164,-19.15999984741211,-36.439998626708984,-36.880001068115234,-42.25,-44.68000030517578,3.7730000019073486,-20.969999313354492,4.65500020980835,-13.470000267028809,-11.180000305175781,-13.350000381469727,-16.549999237060547,-24.84000015258789,-24.280000686645508,0,0,0,0,0,0,0,0,0,0,0,0,0,25.731289,0,2025-05-31 12:10:24.985129,
2214,-25.979999542236328,-26.770000457763672,-36.459999084472656,-44.900001525878906,-22.549999237060547,-44.61000061035156,-47.47999954223633,-2.5429999828338623,-0.8845000267028809,-3.0160000324249268,-18.700000762939453,-16.1299991607666,2.7909998893737793,13.680000305175781,-45.869998931884766,-26.770000457763672,0,0,0,0,0,0,0,0,0,0,0,0,0,25.731289,0,2025-05-31 12:10:24.985129,
2215,-7.61899995803833,4.315999984741211,-28.06999969482422,-37.810001373291016,13.5600004196167,-12.329999923706055,-14.460000038146973,11.680000305175781,12.359999656677246,34.45000076293945,0.2029000073671341,0.3499000072479248,25.809999465942383,28.290000915527344,-49.279998779296875,-22.440000534057617,0,0,0,0,0,0,0,0,0,0,0,0,0,25.731289,0,2025-05-31 12:10:24.985129,
2216,17.309999465942383,26.1299991607666,-18.729999542236328,-26.81999969482422,-0.41440001130104065,5.71999979019165,3.6110000610351562,17.889999389648438,16.579999923706055,54.27000045776367,-3.9019999504089355,7.0980000495910645,9.579000473022461,2.6689999103546143,-35.4900016784668,-14.8100004196167,0,0,0,0,0,0,0,0,0,0,0,0,0,25.731289,0,2025-05-31 12:10:24.985129,
